Date,AAPL,ABEV3.SA,AMZN,BBAS3.SA,BBDC3.SA,BOVA11.SA,BRK-B,BRL=X,DIA,ECOO11.SA,EFA,GOOGL,ITSA4.SA,ITUB4.SA,IVVB11.SA,JPM,LREN3.SA,META,MGLU3.SA,MSFT,NVDA,PETR4.SA,QQQ,SMAL11.SA,SPY,TSLA,V,VALE3.SA,VTI,WEGE3.SA,XINA11.SA,^BVSP,BTC-USD,ETH-USD,BNB-USD,ADA-USD,SOL-USD,XRP-USD,DOGE-USD,DOT-USD,MATIC-USD,AVAX-USD,LINK-USD,ATOM-USD,LTC-USD,TRX-USD,UNI-USD,XLM-USD,BCH-USD,USDT-USD,USDC-USD
2018-01-01,,,,,,,,3.3076000213623047,,,,,,,,,,,,,,,,,,,,,,,,,13657.2001953125,772.6409912109375,8.414609909057617,0.7286570072174072,,2.3910300731658936,0.00890900008380413,,,,0.7335630059242249,,229.0330047607422,0.051695000380277634,,0.48000800609588623,2432.5400390625,1.0072799921035767,
2018-01-02,40.38099670410156,15.880626678466797,59.45050048828125,10.535813331604004,12.242446899414062,75.0999984741211,197.22000122070312,3.311000108718872,214.20245361328125,84.55000305175781,56.61088180541992,53.292930603027344,4.782559871673584,19.13204002380371,92.12000274658203,87.15201568603516,21.80213165283203,180.43014526367188,22.191736221313477,79.19834899902344,4.928808212280273,4.548614501953125,150.77996826171875,81.5,238.5686798095703,21.368667602539062,108.54942321777344,22.803728103637695,122.52616882324219,8.54209041595459,,77891.0,14982.099609375,884.4439697265625,8.837770462036133,0.7825869917869568,,2.4809000492095947,0.009145000018179417,,,,0.6737120151519775,,255.6840057373047,0.07868199795484543,,0.564765989780426,2711.0,1.0048999786376953,
2018-01-03,40.37396240234375,15.91723346710205,60.209999084472656,10.670187950134277,12.29452896118164,75.30000305175781,199.7899932861328,3.2578001022338867,215.00570678710938,85.0,56.88260269165039,54.2021598815918,4.838929176330566,19.262842178344727,92.0999984741211,87.24081420898438,22.079675674438477,183.66241455078125,21.911890029907227,79.56693267822266,5.25319242477417,4.589839935302734,152.2450408935547,81.6500015258789,240.0777587890625,21.149999618530273,109.63009643554688,22.66707992553711,123.23534393310547,8.412353515625,,77995.0,15201.0,962.719970703125,9.535880088806152,1.0796600580215454,,3.105370044708252,0.009320000186562538,,,,0.6811670064926147,,245.3679962158203,0.09470299631357193,,0.8962270021438599,2608.68994140625,1.0134400129318237,
2018-01-04,40.561500549316406,15.829377174377441,60.47949981689453,10.772575378417969,12.518409729003906,76.0,200.69000244140625,3.2355000972747803,216.43067932128906,85.83999633789062,57.50603103637695,54.4127082824707,4.929983615875244,19.663965225219727,92.41999816894531,88.4906005859375,22.203020095825195,183.32427978515625,22.438003540039062,80.26719665527344,5.2808837890625,4.598084449768066,152.51141357421875,81.75,241.08961486816406,20.974666595458984,110.0377197265625,22.75999641418457,123.70512390136719,8.330415725708008,,78647.0,15599.2001953125,980.9219970703125,9.213990211486816,1.1141200065612793,,3.1966300010681152,0.009643999859690666,,,,0.9843680262565613,,241.3699951171875,0.20797400176525116,,0.724049985408783,2430.179931640625,1.0025299787521362,
2018-01-05,41.023292541503906,15.88794994354248,61.457000732421875,10.772575378417969,12.522204399108887,76.44000244140625,201.4199981689453,3.233099937438965,218.26170349121094,85.83999633789062,57.825740814208984,55.13423156738281,4.938656330108643,19.720643997192383,92.80000305175781,87.92251586914062,22.067338943481445,185.8305206298828,21.995847702026367,81.26239013671875,5.325634002685547,4.625569820404053,154.04306030273438,81.9000015258789,242.69619750976562,21.10533332824707,112.67298889160156,23.115278244018555,124.43203735351562,8.364558219909668,,79071.0,17429.5,997.719970703125,14.917200088500977,0.9995589852333069,,3.0487101078033447,0.012167000211775303,,,,0.9074860215187073,,249.27099609375,0.22055499255657196,,0.6627119779586792,2584.47998046875,0.9986339807510376,
2018-01-06,41.023292541503906,15.88794994354248,61.457000732421875,10.772575378417969,12.522204399108887,76.44000244140625,201.4199981689453,3.233099937438965,218.26170349121094,85.83999633789062,57.825740814208984,55.13423156738281,4.938656330108643,19.720643997192383,92.80000305175781,87.92251586914062,22.067338943481445,185.8305206298828,21.995847702026367,81.26239013671875,5.325634002685547,4.625569820404053,154.04306030273438,81.9000015258789,242.69619750976562,21.10533332824707,112.67298889160156,23.115278244018555,124.43203735351562,8.364558219909668,,79071.0,17527.0,1041.6800537109375,22.75979995727539,1.02715003490448,,3.0939700603485107,0.014863000251352787,,,,1.0635700225830078,,296.4540100097656,0.17479699850082397,,0.709945023059845,2786.64990234375,1.0089900493621826,
2018-01-07,41.023292541503906,15.88794994354248,61.457000732421875,10.772575378417969,12.522204399108887,76.44000244140625,201.4199981689453,3.233099937438965,218.26170349121094,85.83999633789062,57.825740814208984,55.13423156738281,4.938656330108643,19.720643997192383,92.80000305175781,87.92251586914062,22.067338943481445,185.8305206298828,21.995847702026367,81.26239013671875,5.325634002685547,4.625569820404053,154.04306030273438,81.9000015258789,242.69619750976562,21.10533332824707,112.67298889160156,23.115278244018555,124.43203735351562,8.364558219909668,,79071.0,16477.599609375,1153.1700439453125,18.65679931640625,1.0085200071334839,,3.377810001373291,0.01708799973130226,,,,1.2704600095748901,,288.45098876953125,0.19965499639511108,,0.6996449828147888,2786.8798828125,1.0015699863433838,
2018-01-08,40.870941162109375,15.858664512634277,62.34349822998047,10.798169136047363,12.522204399108887,76.76000213623047,202.74000549316406,3.226599931716919,218.1493682861328,86.16999816894531,57.80973815917969,55.328895568847656,4.934319972991943,19.655248641967773,93.36000061035156,88.0523681640625,21.95632553100586,187.25271606445312,21.998647689819336,81.3453140258789,5.488814830780029,4.680537223815918,154.6424560546875,81.9000015258789,243.14004516601562,22.42733383178711,113.12802124023438,23.629077911376953,124.71571350097656,8.432836532592773,,79379.0,15170.099609375,1148.530029296875,18.260900497436523,0.8990020155906677,,2.456209897994995,0.015045000240206718,,,,1.3773000240325928,,255.76300048828125,0.1519930064678192,,0.6293230056762695,2421.469970703125,1.0093200206756592,
2018-01-09,40.86625671386719,15.814732551574707,62.6349983215332,10.695784568786621,12.42734432220459,76.16000366210938,203.02000427246094,3.239000082015991,219.21160888671875,86.16999816894531,57.87369155883789,55.25837326049805,4.856273174285889,19.441604614257812,93.94999694824219,88.49871063232422,22.085844039916992,186.84495544433594,21.469738006591797,81.2900161743164,5.487332344055176,4.680537223815918,154.65194702148438,81.4000015258789,243.6904296875,22.246000289916992,112.90999603271484,23.541622161865234,124.94615173339844,8.569404602050781,,78864.0,14595.400390625,1299.739990234375,17.411800384521484,0.8147429823875427,,2.1017799377441406,0.013419999741017818,,,,1.228279948234558,,247.03700256347656,0.1247820034623146,,0.5856530070304871,2391.56005859375,1.0059900283813477,
2018-01-10,40.85686111450195,15.814732551574707,62.71649932861328,10.650995254516602,12.347651481628418,75.5999984741211,205.61000061035156,3.246799945831299,219.0389862060547,86.16999816894531,57.76179504394531,55.12678527832031,4.856273174285889,19.376197814941406,93.27999877929688,89.47258758544922,21.49376106262207,186.8151092529297,21.68801498413086,80.92143249511719,5.530352592468262,4.6173248291015625,154.29043579101562,81.0,243.3175506591797,22.31999969482422,112.78675079345703,23.21366310119629,124.75117492675781,8.501121520996094,,78201.0,14973.2998046875,1255.8199462890625,17.39080047607422,0.7931209802627563,,1.9749200344085693,0.013101999647915363,,,,1.1887099742889404,,250.51800537109375,0.12955300509929657,,0.5669299960136414,2895.3798828125,1.0012799501419067,
2018-01-11,41.088932037353516,15.99777603149414,63.83399963378906,10.894150733947754,12.522204399108887,76.66000366210938,206.69000244140625,3.2263998985290527,220.7576446533203,85.81999969482422,58.16142654418945,55.22163391113281,4.934319972991943,19.781686782836914,93.25,89.95137786865234,21.58626937866211,186.74549865722656,21.727191925048828,81.16101837158203,5.540243148803711,4.741002082824707,155.34645080566406,81.44000244140625,245.0928497314453,22.530000686645508,113.60198211669922,23.667335510253906,125.80604553222656,8.664997100830078,,79365.0,13405.7998046875,1154.9300537109375,21.042699813842773,0.6884120106697083,,1.9507999420166016,0.011469000019133091,,,,1.0103299617767334,,229.36599731445312,0.1090800017118454,,0.5581259727478027,2462.610107421875,1.001710057258606,
2018-01-12,41.51324462890625,15.814732551574707,65.26000213623047,10.919745445251465,12.522204399108887,76.66999816894531,210.16000366210938,3.214200019836426,222.74398803710938,85.70999908447266,58.744873046875,56.145263671875,4.947328090667725,19.764245986938477,93.69999694824219,91.4365234375,21.771297454833984,178.3913116455078,21.70480728149414,82.56159210205078,5.513045310974121,4.754742622375488,156.48802185058594,81.05999755859375,246.69058227539062,22.4146671295166,113.83898162841797,23.803983688354492,126.54183197021484,8.729866981506348,,79349.0,13980.599609375,1273.199951171875,22.316299438476562,0.8975080251693726,,2.0432300567626953,0.013055999763309956,,,,1.0515600442886353,,236.8560028076172,0.10885799676179886,,0.6779599785804749,2620.989990234375,1.0060800313949585,
2018-01-13,41.51324462890625,15.814732551574707,65.26000213623047,10.919745445251465,12.522204399108887,76.66999816894531,210.16000366210938,3.214200019836426,222.74398803710938,85.70999908447266,58.744873046875,56.145263671875,4.947328090667725,19.764245986938477,93.69999694824219,91.4365234375,21.771297454833984,178.3913116455078,21.70480728149414,82.56159210205078,5.513045310974121,4.754742622375488,156.48802185058594,81.05999755859375,246.69058227539062,22.4146671295166,113.83898162841797,23.803983688354492,126.54183197021484,8.729866981506348,,79349.0,14360.2001953125,1396.4200439453125,22.174400329589844,0.8841239809989929,,2.0213499069213867,0.013023000210523605,,,,1.1012300252914429,,259.1929931640625,0.10303500294685364,,0.671563982963562,2685.2900390625,1.002020001411438,
2018-01-14,41.51324462890625,15.814732551574707,65.26000213623047,10.919745445251465,12.522204399108887,76.66999816894531,210.16000366210938,3.214200019836426,222.74398803710938,85.70999908447266,58.744873046875,56.145263671875,4.947328090667725,19.764245986938477,93.69999694824219,91.4365234375,21.771297454833984,178.3913116455078,21.70480728149414,82.56159210205078,5.513045310974121,4.754742622375488,156.48802185058594,81.05999755859375,246.69058227539062,22.4146671295166,113.83898162841797,23.803983688354492,126.54183197021484,8.729866981506348,,79349.0,13772.0,1366.77001953125,20.777299880981445,0.802262008190155,,1.8611899614334106,0.011683999560773373,,,,1.0108400583267212,,238.6750030517578,0.08478199690580368,,0.6308559775352478,2553.320068359375,1.0161199569702148,
2018-01-15,41.51324462890625,15.975810050964355,65.26000213623047,10.974136352539062,12.552573204040527,77.06999969482422,210.16000366210938,3.200700044631958,222.74398803710938,86.75,58.744873046875,56.145263671875,5.008030891418457,19.886327743530273,95.11000061035156,91.4365234375,22.326370239257812,178.3913116455078,22.079801559448242,82.56159210205078,5.513045310974121,4.768486976623535,156.48802185058594,81.69999694824219,246.69058227539062,22.4146671295166,113.83898162841797,23.76026153564453,126.54183197021484,8.787904739379883,,79752.0,13819.7998046875,1291.9200439453125,19.564699172973633,0.7785869836807251,,1.6767300367355347,0.009856999851763248,,,,0.8776879906654358,,232.7740020751953,0.0756940022110939,,0.5992709994316101,2401.5400390625,1.0066200494766235,
2018-01-16,41.3022575378418,16.03438377380371,65.24299621582031,11.070120811462402,12.761260986328125,77.05999755859375,210.2899932861328,3.213200092315674,222.65762329101562,87.47000122070312,58.68892288208008,56.147743225097656,5.0730719566345215,20.0694522857666,94.08999633789062,91.11188507080078,22.400381088256836,177.4166717529297,22.023826599121094,81.4097900390625,5.442086219787598,4.850937843322754,156.04095458984375,81.9000015258789,245.84730529785156,22.67066764831543,114.12336730957031,23.12074851989746,125.98332977294922,8.893742561340332,,79832.0,11490.5,1053.68994140625,13.891900062561035,0.626492977142334,,1.1792399883270264,0.006821999792009592,,,,0.7564529776573181,,188.33099365234375,0.05448799952864647,,0.441197007894516,1772.0699462890625,1.0341500043869019,
2018-01-17,41.98441696166992,16.12956428527832,64.75,11.332478523254395,13.152117729187012,78.41000366210938,214.16000366210938,3.2227001190185547,225.48182678222656,88.0,58.99264907836914,56.56486892700195,5.151116847991943,20.40081787109375,94.94999694824219,91.69621276855469,22.961626052856445,176.63099670410156,22.04621696472168,83.05917358398438,5.556066036224365,5.046074867248535,157.72483825683594,82.01000213623047,248.190673828125,23.143999099731445,115.63059997558594,23.585351943969727,127.14457702636719,8.842531204223633,,81189.0,11188.599609375,1014.25,14.203200340270996,0.6291019916534424,,1.306339979171753,0.007648000027984381,,,,0.6986340284347534,,186.51600646972656,0.07562299817800522,,0.47718700766563416,1748.050048828125,1.0145299434661865,
2018-01-18,42.02191925048828,16.04902458190918,64.66600036621094,11.255691528320312,13.205230712890625,78.0999984741211,213.19000244140625,3.2221999168395996,224.6872100830078,88.0,58.92070388793945,56.40943908691406,5.177133560180664,20.35286521911621,94.5,91.9153060913086,22.727262496948242,178.81898498535156,21.685218811035156,83.02233123779297,5.549143314361572,5.007598400115967,157.75338745117188,82.30000305175781,247.7735137939453,22.971332550048828,116.70177459716797,23.42683982849121,126.9229736328125,8.719625473022461,,80963.0,11474.900390625,1036.280029296875,14.280400276184082,0.6598430275917053,,1.5965800285339355,0.00796900037676096,,,,0.7442299723625183,,192.83700561523438,0.08317899703979492,,0.5095229744911194,1756.75,1.023110032081604,
2018-01-19,41.83440017700195,16.10759735107422,64.72899627685547,11.182106971740723,13.281126976013184,78.41999816894531,213.25,3.2051000595092773,225.14004516601562,88.8499984741211,59.2484016418457,56.783355712890625,5.194477558135986,20.518529891967773,94.18000030517578,91.7124252319336,22.560739517211914,180.3008575439453,21.478132247924805,82.93017578125,5.689329624176025,5.018591403961182,158.2480926513672,82.30000305175781,248.90077209472656,23.334667205810547,116.31311798095703,23.437768936157227,127.5789566040039,8.839118957519531,,81220.0,11607.400390625,1039.0999755859375,14.940600395202637,0.6504979729652405,,1.552049994468689,0.007871000096201897,,,,0.8129050135612488,,192.96400451660156,0.08049900084733963,,0.5062320232391357,1769.6199951171875,1.004539966583252,
